2026-04-14 12:24:18.949 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.u.UpdateHandler Using UpdateLog implementation: org.apache.solr.update.UpdateLog
2026-04-14 12:24:18.953 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.u.UpdateLog Initializing UpdateLog: dataDir= defaultSyncLevel=FLUSH numRecordsToKeep=100 maxNumLogsToKeep=10
2026-04-14 12:24:18.954 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.u.CommitTracker Hard AutoCommit: if uncommitted for 15000ms; 
2026-04-14 12:24:18.954 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.u.CommitTracker Soft AutoCommit: if uncommitted for 3000ms; 
2026-04-14 12:24:19.174 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.r.ManagedResourceStorage File-based storage initialized to use dir: /var/solr/data/nomologia/conf
2026-04-14 12:24:19.180 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.s.DirectSolrSpellChecker init: {maxEdits=2, minPrefix=1, maxInspections=5, minQueryLength=4, accuracy=0.5, maxQueryFrequency=0.01, name=default, field=_text_, classname=solr.DirectSolrSpellChecker, distanceMeasure=internal}
2026-04-14 12:24:19.293 INFO  (coreLoadExecutor-13-thread-1) [ x:nomologia] o.a.s.h.ReplicationHandler Commits will be reserved for 10000 ms
2026-04-14 12:24:19.293 INFO  (searcherExecutor-15-thread-1-processing-nomologia) [ x:nomologia] o.a.s.c.QuerySenderListener QuerySenderListener done.
2026-04-14 12:24:19.294 INFO  (searcherExecutor-15-thread-1-processing-nomologia) [ x:nomologia] o.a.s.h.c.SpellCheckComponent Loading spell index for spellchecker: default
2026-04-14 12:24:19.296 INFO  (searcherExecutor-15-thread-1-processing-nomologia) [ x:nomologia] o.a.s.c.SolrCore Registered new searcher autowarm time: 0 ms
2026-04-14 12:24:23.596 WARN  (qtp324404955-91-null-2) [ x:nomologia t:null-2] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:24:23.655 INFO  (qtp324404955-91-null-2) [ x:nomologia t:null-2] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=112
2026-04-14 12:24:27.010 WARN  (qtp324404955-91-null-3) [ x:nomologia t:null-3] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:24:27.017 INFO  (qtp324404955-91-null-3) [ x:nomologia t:null-3] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=10
2026-04-14 12:24:27.234 WARN  (qtp324404955-91-null-4) [ x:nomologia t:null-4] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:24:27.242 INFO  (qtp324404955-91-null-4) [ x:nomologia t:null-4] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=8
2026-04-14 12:25:34.531 WARN  (qtp324404955-59-null-5) [ x:nomologia t:null-5] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:25:34.534 INFO  (qtp324404955-59-null-5) [ x:nomologia t:null-5] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=5
2026-04-14 12:26:41.103 INFO  (qtp324404955-60-null-6) [ x:nomologia t:null-6] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=1
2026-04-14 12:26:41.321 INFO  (qtp324404955-61-null-7) [ x:nomologia t:null-7] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:26:44.478 WARN  (qtp324404955-62-null-8) [ x:nomologia t:null-8] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:26:44.481 INFO  (qtp324404955-62-null-8) [ x:nomologia t:null-8] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=4
2026-04-14 12:26:44.689 WARN  (qtp324404955-63-null-9) [ x:nomologia t:null-9] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:26:44.691 INFO  (qtp324404955-63-null-9) [ x:nomologia t:null-9] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:26:56.782 WARN  (qtp324404955-63-null-10) [ x:nomologia t:null-10] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:26:56.785 INFO  (qtp324404955-63-null-10) [ x:nomologia t:null-10] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=4
2026-04-14 12:26:58.857 WARN  (qtp324404955-63-null-11) [ x:nomologia t:null-11] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:26:58.859 INFO  (qtp324404955-63-null-11) [ x:nomologia t:null-11] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:27:08.798 WARN  (qtp324404955-86-null-12) [ x:nomologia t:null-12] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:08.799 INFO  (qtp324404955-86-null-12) [ x:nomologia t:null-12] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&fq=dikastirio:("Μονομελές+Πρωτοδικείο+Αθηνών")&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=4
2026-04-14 12:27:10.798 WARN  (qtp324404955-55-null-13) [ x:nomologia t:null-13] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:10.800 INFO  (qtp324404955-55-null-13) [ x:nomologia t:null-13] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=3
2026-04-14 12:27:11.006 WARN  (qtp324404955-56-null-14) [ x:nomologia t:null-14] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:11.007 INFO  (qtp324404955-56-null-14) [ x:nomologia t:null-14] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:27:15.335 INFO  (qtp324404955-57-null-15) [ x:nomologia t:null-15] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:27:15.541 INFO  (qtp324404955-58-null-16) [ x:nomologia t:null-16] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=1
2026-04-14 12:27:21.121 WARN  (qtp324404955-91-null-17) [ x:nomologia t:null-17] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:21.123 INFO  (qtp324404955-91-null-17) [ x:nomologia t:null-17] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&fq=dikastirio:("Μονομελές+Πρωτοδικείο+Αθηνών")&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=10
2026-04-14 12:27:21.348 WARN  (qtp324404955-59-null-18) [ x:nomologia t:null-18] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:21.349 INFO  (qtp324404955-59-null-18) [ x:nomologia t:null-18] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&fq=dikastirio:("Μονομελές+Πρωτοδικείο+Αθηνών")&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:24.898 WARN  (qtp324404955-60-null-19) [ x:nomologia t:null-19] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:24.900 INFO  (qtp324404955-60-null-19) [ x:nomologia t:null-19] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:27:25.129 WARN  (qtp324404955-61-null-20) [ x:nomologia t:null-20] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:25.131 INFO  (qtp324404955-61-null-20) [ x:nomologia t:null-20] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:27:27.670 INFO  (qtp324404955-62-null-21) [ x:nomologia t:null-21] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:27:27.881 INFO  (qtp324404955-64-null-22) [ x:nomologia t:null-22] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:27:32.159 WARN  (qtp324404955-85-null-23) [ x:nomologia t:null-23] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:32.161 INFO  (qtp324404955-85-null-23) [ x:nomologia t:null-23] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=2 status=0 QTime=4
2026-04-14 12:27:32.374 WARN  (qtp324404955-63-null-24) [ x:nomologia t:null-24] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:32.376 INFO  (qtp324404955-63-null-24) [ x:nomologia t:null-24] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=20&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=2 status=0 QTime=3
2026-04-14 12:27:32.607 WARN  (qtp324404955-86-null-25) [ x:nomologia t:null-25] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:32.607 INFO  (qtp324404955-86-null-25) [ x:nomologia t:null-25] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:32.809 WARN  (qtp324404955-56-null-26) [ x:nomologia t:null-26] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:32.810 INFO  (qtp324404955-56-null-26) [ x:nomologia t:null-26] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=200&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:34.212 WARN  (qtp324404955-57-null-27) [ x:nomologia t:null-27] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:34.212 INFO  (qtp324404955-57-null-27) [ x:nomologia t:null-27] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&fq=dikastirio:("Μονομελές+Πρωτοδικείο+Αθηνών")&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:34.945 WARN  (qtp324404955-58-null-28) [ x:nomologia t:null-28] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:34.945 INFO  (qtp324404955-58-null-28) [ x:nomologia t:null-28] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:36.152 WARN  (qtp324404955-91-null-29) [ x:nomologia t:null-29] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:36.153 INFO  (qtp324404955-91-null-29) [ x:nomologia t:null-29] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&fq=dikastirio:("Μονομελές+Πρωτοδικείο+Αθηνών")&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:37.272 WARN  (qtp324404955-59-null-30) [ x:nomologia t:null-30] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:37.273 INFO  (qtp324404955-59-null-30) [ x:nomologia t:null-30] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:37.489 WARN  (qtp324404955-60-null-31) [ x:nomologia t:null-31] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:27:37.489 INFO  (qtp324404955-60-null-31) [ x:nomologia t:null-31] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=2000&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:27:39.454 INFO  (qtp324404955-61-null-32) [ x:nomologia t:null-32] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:27:39.648 INFO  (qtp324404955-62-null-33) [ x:nomologia t:null-33] o.a.s.c.S.Request path=/select params={q=*:*&facet.limit=-1&facet.field=dikastirio&facet.field=etos&facet.field=katigoria&facet.mincount=1&rows=0&facet=true&wt=json} hits=3 status=0 QTime=0
2026-04-14 12:29:38.486 WARN  (qtp324404955-64-null-34) [ x:nomologia t:null-34] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:29:38.489 INFO  (qtp324404955-64-null-34) [ x:nomologia t:null-34] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=3 status=0 QTime=4
2026-04-14 12:29:38.700 WARN  (qtp324404955-85-null-35) [ x:nomologia t:null-35] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:29:38.702 INFO  (qtp324404955-85-null-35) [ x:nomologia t:null-35] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=19&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=2
2026-04-14 12:29:38.924 WARN  (qtp324404955-63-null-36) [ x:nomologia t:null-36] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:29:38.924 INFO  (qtp324404955-63-null-36) [ x:nomologia t:null-36] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=199&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=0 status=0 QTime=1
2026-04-14 12:29:40.552 WARN  (qtp324404955-86-null-37) [ x:nomologia t:null-37] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
2026-04-14 12:29:40.554 INFO  (qtp324404955-86-null-37) [ x:nomologia t:null-37] o.a.s.c.S.Request path=/select params={facet.field=dikastirio&facet.field=etos&facet.field=katigoria&hl=true&hl.fragsize=200&start=0&rows=10&hl.simple.pre=<mark>&hl.snippets=3&q=1993&defType=edismax&hl.simple.post=</mark>&qf=titlos^3+arithmos^5+periexomeno&hl.fl=periexomeno&facet=true&wt=json} hits=1 status=0 QTime=5
2026-04-14 12:30:46.998 WARN  (qtp324404955-56-null-38) [ x:nomologia t:null-38] o.a.s.r.SimpleFacets Raising facet.mincount from 0 to 1, because field etos is Points-based.
